date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:24	3584/3584	---M--	200	added ('OK')	image/jpeg	etag:%226461027-e00-5c3c331655053%22	https://creativelayers.net/themes/techno-html/images/product/other/16.jpg	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/product/other/16.jpg	(from https://creativelayers.net/themes/techno-html/index-v3.html)
17:42:25	1963/1963	---M--	200	added ('OK')	image/jpeg	etag:%226460f57-7ab-5c3c32de22b53%22	https://creativelayers.net/themes/techno-html/images/blog/14.jpg	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/blog/14.jpg	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:26	1562/1562	---M--	200	added ('OK')	image/jpeg	etag:%226460f56-61a-5c3c32ddd3d94%22	https://creativelayers.net/themes/techno-html/images/blog/13.jpg	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/blog/13.jpg	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:26	1751/1751	---M--	200	added ('OK')	image/jpeg	etag:%226460f55-6d7-5c3c32ddbd24a%22	https://creativelayers.net/themes/techno-html/images/blog/12.jpg	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/blog/12.jpg	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:27	17918/17918	---M--	200	added ('OK')	image/png	etag:%226460f23-45fe-5c3c32d21dbbe%22	https://creativelayers.net/themes/techno-html/images/banner_boxes/06.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/banner_boxes/06.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:28	8393/8393	---M--	200	added ('OK')	image/png	etag:%226460f84-20c9-5c3c32e81b800%22	https://creativelayers.net/themes/techno-html/images/logos/brand2.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand2.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:29	11258/11258	---M--	200	added ('OK')	image/png	etag:%226460f86-2bfa-5c3c32e87da5a%22	https://creativelayers.net/themes/techno-html/images/logos/brand5.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand5.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:29	9961/9961	---M--	200	added ('OK')	image/png	etag:%226460f87-26e9-5c3c32e8e46eb%22	https://creativelayers.net/themes/techno-html/images/logos/brand6.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand6.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:30	3748/3748	---M--	200	added ('OK')	image/png	etag:%226460f83-ea4-5c3c32e805c56%22	https://creativelayers.net/themes/techno-html/images/logos/brand3.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand3.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:30	9046/9046	---M--	200	added ('OK')	image/png	etag:%226460f85-2356-5c3c32e87f1ca%22	https://creativelayers.net/themes/techno-html/images/logos/brand4.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand4.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:31	1268/1268	---M--	200	added ('OK')	image/png	etag:%226460f88-4f4-5c3c32e8d5c8a%22	https://creativelayers.net/themes/techno-html/images/logos/brand7.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/brand7.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:31	4395/4395	---M--	200	added ('OK')	image/png	etag:%226460f96-112b-5c3c32eba8b35%22	https://creativelayers.net/themes/techno-html/images/logos/logo-ft02.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/logo-ft02.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:33	4405/4405	---M--	200	added ('OK')	image/png	etag:%226460f65-1135-5c3c32e16c479%22	https://creativelayers.net/themes/techno-html/images/icons/call-2.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/icons/call-2.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:34	4026/4026	---M--	200	added ('OK')	image/png	etag:%226460f8e-fba-5c3c32ea0d8ef%22	https://creativelayers.net/themes/techno-html/images/logos/ft-06.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/ft-06.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:35	4090/4090	---M--	200	added ('OK')	image/png	etag:%226460f8f-ffa-5c3c32ea77849%22	https://creativelayers.net/themes/techno-html/images/logos/ft-07.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/ft-07.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:37	3556/3556	---M--	200	added ('OK')	image/png	etag:%226460f90-de4-5c3c32ea735e0%22	https://creativelayers.net/themes/techno-html/images/logos/ft-08.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/ft-08.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:38	3110/3110	---M--	200	added ('OK')	image/png	etag:%226460f91-c26-5c3c32ead8eea%22	https://creativelayers.net/themes/techno-html/images/logos/ft-09.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/ft-09.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:39	4379/4379	---M--	200	added ('OK')	image/png	etag:%226460f92-111b-5c3c32eadc1b2%22	https://creativelayers.net/themes/techno-html/images/logos/ft-10.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/logos/ft-10.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:39	2982/2982	---M--	200	added ('OK')	image/png	etag:%226460f62-ba6-5c3c32e0b71f9%22	https://creativelayers.net/themes/techno-html/images/icons/app-store-2.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/icons/app-store-2.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:40	3364/3364	---M--	200	added ('OK')	image/png	etag:%226460f6d-d24-5c3c32e315181%22	https://creativelayers.net/themes/techno-html/images/icons/google-play-2.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/icons/google-play-2.png	(from https://creativelayers.net/themes/techno-html/index-v4.html)
17:42:41	2913/2913	---M--	200	added ('OK')	image/png	etag:%226460f7b-b61-5c3c32e5e514c%22	https://creativelayers.net/themes/techno-html/images/icons/right-3.png	D:/WinHTTrack/duan1/creativelayers.net/themes/techno-html/images/icons/right-3.png	(from https://creativelayers.net/themes/techno-html/index-v5.html)
